id,user_name,user_privilege,level,reply_count,up_count,down_count,client_type,comment
960639822,赵楚韩,,lv37,0, , ,优酷iku,关关萌萌哒，我觉得相亲的男的挺配，一起萌萌哒
960425954,优酷用户1463729388415112,,lv10,0, , ,iPhone客户端,卧槽
960392292,最是人间留不住,,lv31,0, , ,优酷,没人骂赵渣男？不能分手了再去勾搭？又一个管不住自己的J&amp;B的泰迪
960120323,邱勇的皇阿玛,,lv39,0, , ,优酷,很期待
960055220,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,我觉得除了赵医生和老谭，剩下的都是猥琐男，同意回复
960054537,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,赵医生呢？
960054419,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,我讨厌的要死
960054145,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,关关这种乖乖女跟这种猥琐男在一起，简直是天堂和地狱
960041720,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,关关妈妈是刘敏涛扮演的，好吗
959863958,微信用户1470118306640850,,lv4,0, , ,iPhone客户端,我觉得
959645528,微信用户1463324322519458,,lv7,0, , ,iPhone客户端,小关太有才了！以后有不喜欢的以父母陪同的相亲。就这么办！😐
959545075,微信用户1465725347772364,,lv11,0, , ,iPhone客户端,国外通话 居然都是早上？
959242482,微信用户1469068927530627,,lv3,0, , ,iPhone客户端,一说老谭我就想起老坛酸菜牛肉面，我是一个人吗
959098715,,,lv48,0, , ,iPhone客户端,我感觉要是我在心情不好的时候遇到曲曲这样的安慰法，我会暴走的
959013807,love12ashin,,lv23,0, , ,iPad客户端,其实小曲是不是不会用筷子的？从来只用勺子
959008188,土豆用户_837176879,,lv6,0, , ,Android客户端,妆还没卸就敷面膜
958981855,,,lv36,0, , ,优酷iku,赵医生不会是安迪弟弟吧
958924994,双鱼爱恋39796514,,lv13,0, , ,优酷PC客户端,你有男朋友吗
958924714,双鱼爱恋39796514,,lv13,0, , ,优酷PC客户端,安迪确实很适合柏拉图式恋爱。
958919770,双鱼爱恋39796514,,lv13,0, , ,优酷PC客户端,感觉奇点有点自来熟，就显得有点猥琐
958857818,珉秀雅,,lv33,0, , ,iPad客户端,你痴你傻？骂名人，你死定了
958856549,珉秀雅,,lv33,0, , ,iPad客户端,已转发评论
958761828,属鼠的,,lv53,0, , ,优酷PC客户端,········让你说的马苏那么老？？！！！！！
958753825,晓晓丝丝,,lv30,0, , ,优酷PC客户端,不喜欢奇点
958639066,卖萌的柠檬71642876,,lv10,0, , ,Android客户端,关关的妈妈好像马苏噢！
958498204,赖万兴,,lv33,0, , ,Android Pad客户端,真想给他爸妈打死
958330050,大道无情26587577,,lv9,0, , ,优酷iku,难道你们都没看出来曲潇潇说话的动作跟声音对不上吗？肯定在念1234567
958192400,vscraft,,lv21,0, , ,优酷iku,five hours
958188819,vscraft,,lv21,0, , ,优酷iku,之前在回声上听过，搜索飞行员试一下
958050560,腾讯用户1468725197115515,,lv6,0, , ,Android客户端,小曲跟赵医生在酒吧的那首歌叫什么求告诉
957995381,,,lv23,0, , ,iPhone客户端,老谭多好的人哪！！
957944876,手机用户_820428717,,lv9,0, , ,优酷iku,关雎尔的妈妈真恶心
957763795,絗忆じve05196052,,lv6,0, , ,Android客户端,哦哦哦空
957755613,微信用户1462028127276752,,lv5,0, , ,iPhone客户端,同感
957698612,NicoleHo92894483,,lv3,0, , ,iPhone客户端,喜欢独立自主靠自己的女人，很欣赏安迪
957696126,,,lv20,0, , ,优酷iku,突然觉得安迪装个监控好变态哈哈哈哈
957566379,,,lv10,0, , ,优酷PC客户端,\/\/@腾讯用户1469254698好看 177957:
957214106,腾讯用户1469254698177957,,lv5,0, , ,Android客户端,已转发评论
957102040,,,lv28,0, , ,优酷PC客户端,这个曲连杰真是败家
957099620,,,lv28,0, , ,优酷PC客户端,在不影响交通的前提下，车辆右转不算闯红灯
957003611,你若一直在我便一直爱09318465,,lv5,0,1, ,优酷,关关加油
956839936,阳光下的阴影75241149,,lv20,0, , ,iPad客户端,已转发评论
956776490,い没有公主命丶要有女王08911701,,lv5,0, , ,Android Pad客户端,呵呵哈哈哈
956569972,雁中云,,lv43,0, , ,优酷iku,"<a title=""点击从此时间点开始播放"" alt=""点击从此时间点开始播放"" href=""javascript:PlayerSeekMin('16','00');window.scroll(0,0)"">16：00"
956545462,假币麻麻,,lv12,1, , ,iPad客户端,已转发评论
956402285,静61385591,,lv13,1, , ,Android客户端,你们觉得
