id,user_name,user_privilege,level,reply_count,up_count,down_count,client_type,comment
960648080,那烂陀57865687,,lv29,0, , ,Android客户端,嘎嘎嘎
960445759,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,就是，我就说，
960445501,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,对啊，给你101个赞
960444897,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,就蠢的没有可怜，纯属活该，遇见邱莹莹的剧情，立刻快移
960443056,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,零都不如
960442828,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,她怎么可怜了，还说樊姐小气
960441959,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,那个邱莹莹就喜欢吃，脑子就是一豆腐脑，渣男的话就相信，好人的话死都不停
960441233,优酷用户1468214304442486,,lv4,0,1, ,iPad客户端,还有安迪跳级吗
960440932,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,你什么眼光
960440828,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,还有那个姓邱的，人家去见个同学就说老情人，胡思乱想，人家跨一句就像死一样
960440132,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,你真是有病
960439938,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,还有邱莹莹这种人看到就像呕
960439512,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,就是
960439340,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,而且不是一般的傻
960438611,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,就是，好人的话不相信，坏人的话死都要相信
960438278,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,"<a href=""http:\/\/comments.youku.com\/star_page\/uid_UODg0MTY=.html"" target=""_blank"">杨紫"
960437345,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,对，应该演死人
960437117,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,本来就很讨厌
960436983,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,那你见过这么多话的人吗，真是的
960397820,优酷用户146769711822682,,lv2,0, , ,iPad客户端,挺有意思的
960318278,多啦V梦i,,lv19,0, , ,优酷PC客户端,感觉吧，这欢乐颂的题材有点像爱情公寓，也是同住一栋楼的故事，不过爱情公寓的话主要搞笑，欢乐颂主要反应现实生活的种种，很喜欢这种题材的电视剧，比那些霸道总裁什么的好多了
960315283,多啦V梦i,,lv19,0, , ,优酷PC客户端,真不懂你们为什么那么讨厌邱莹莹，我觉得很多人都会这样的吧，宁可相信自己的男朋友，也不会相信身边的朋友
960273334,微博用户1467880045889474,,lv5,0, , ,iPhone客户端,我真是服了邱莹莹 这剧只服她
960241470,优酷用户1465437827694377,,lv4,0, , ,Android客户端,丫的，真心对白主管无感→_→→_→→_→
960127893,不卡破普的猫,,lv20,0, , ,iPad客户端,开车那段的背景音乐是奶酪陷阱的！！！
960119382,耗子精婷婷,,lv34,0, , ,优酷PC客户端,"<a href=""http:\/\/comments.youku.com\/star_page\/uid_UMTEyODUwMA==.html"" target=""_blank"">祖峰"
960107557,土豆用户_771688440,,lv1,0, , ,iPad客户端,突然觉得邱莹莹好讨厌啊！！！
960104228,微信用户1470136135966609,,lv1,0, , ,iPhone客户端,确实，只有赵启平才配得上筱绡。
960103491,微信用户1470136135966609,,lv1,0, , ,iPhone客户端,那么曲筱筱也是24岁呀！她怎么懂腻。只能说邱莹莹傻。
960040333,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,我觉得王柏川就是猥琐男一个
960039663,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,非常同意
960039448,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,这还叫可爱，你什么眼光？
960037606,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,超同意
960035130,,,lv36,0, , ,iPad客户端,神马都明白了 有些事 朋友即便知道 但也不适合做 如果珍重一段感情就千万不要去试探 经不起试探的 最后伤的不过是自己
960030960,,,lv36,0, , ,iPad客户端,三年天津市七方书佳长裤
960030528,,,lv36,0, , ,iPad客户端,我们都知道自己到底
959777094,一切不过是未知,,lv7,0, , ,Android客户端,邱莹莹简直是脑癌
959776939,一切不过是未知,,lv7,0, , ,Android客户端,"<a href=""http:\/\/comments.youku.com\/star_page\/uid_UNjY2OTI=.html"" target=""_blank"">蒋欣"
959609836,腾讯用户1470127473686691,,lv3,0, , ,Android客户端,你半夜三更给别人回电话，你当我傻啊
959607485,优酷用户1468214304442486,,lv4,0, , ,iPad客户端,邱莹莹真是有病，活该
959570605,土豆用户_739671341,,lv13,1, , ,iPad客户端,说句话，曲筱绡根本看不上白主管那种人，跟她在一起还真拉低了筱绡的品味了
959567411,微信用户1470155370875253,,lv3,0, , ,Android客户端,我也挺喜欢关关的，文静😍😍
959565849,土豆用户_686004439,,lv5,0, , ,iPad客户端,挺喜欢关关那女孩，文静
959449775,手机用户_465890481,,lv11,0, , ,优酷PC客户端,我
959422718,凸dy,,lv23,0, , ,iPhone客户端,开车都给我看前面啊，别老是左顾右盼！！
959391930,,,lv47,0, , ,Android Pad客户端,曲扭的好恶心
959031158,大橘子皮儿家的球姐,,lv7,0, , ,优酷PC客户端,",,,,,,,,,,,,,,,,,,,,,,,,,,,"
959029659,大橘子皮儿家的球姐,,lv7,0, , ,优酷PC客户端,无语
959029362,大橘子皮儿家的球姐,,lv7,0, , ,优酷PC客户端,已转发评论
958994729,那样芬芳87,,lv50,0, , ,Android Pad客户端,"<a href=""http:\/\/comments.youku.com\/star_page\/uid_UODg0MTY=.html"" target=""_blank"">杨紫"
